Pot. Lampada,Pot. Ventoinha,Temp,Umidade,Tempo
100,0,38.3,58,186
100,0,38.9,58,187
100,0,38.9,58,188
100,0,38.9,57,189
100,0,38.9,57,190
100,0,38.9,57,191
100,0,38.9,57,192
100,0,39.5,57,193
100,0,39.5,57,194
100,0,39.2,57,195
100,0,39.2,57,196
100,0,39.2,57,197
100,0,39.2,57,198
100,0,39.2,57,199
100,0,39.2,57,200
100,0,39.8,57,201
100,0,39.8,57,202
100,0,39.8,57,203
100,0,39.8,57,204
100,0,39.8,57,205
100,0,39.8,57,206
100,0,39.4,57,207
100,0,39.4,57,208
100,0,40,57,209
100,0,40,57,210
100,0,40.1,56,211
100,0,40.1,56,212
100,0,40.1,56,213
100,0,40.1,56,214
100,0,40.1,56,215
100,0,40.1,56,216
100,0,40.1,56,217
100,0,40.1,56,218
100,0,40.7,57,219
100,0,40.7,57,220
100,0,40.7,56,221
100,0,40.7,56,222
100,0,40.6,56,223
100,0,40.6,56,224
100,0,40.3,56,225
100,0,40.3,56,226
100,0,40.3,55,227
100,0,40.3,55,228
100,0,40.3,55,229
100,0,40.3,55,230
100,0,41,55,231
100,0,41,55,232
100,0,41,55,233
100,0,41,55,234
100,0,41,55,235
100,0,41,55,236
100,0,41,55,237
100,0,41,55,238
100,0,41,55,239
100,0,41,55,240
100,0,41,54,241
100,0,41,54,242
100,0,41,54,243
100,0,41,54,244
100,0,41.3,54,245
100,0,41.3,54,246
100,0,41.3,54,247
100,0,41.3,54,248
100,0,41.3,54,249
100,0,41.3,54,250
100,0,41.3,54,251
100,0,41.3,54,252
100,0,41.3,54,253
100,0,41.3,54,254
100,0,41.3,54,255
100,0,41.3,54,256
100,0,41.3,54,257
100,0,41.3,54,258
100,0,42,54,259
100,0,42,54,260
100,0,42,54,261
100,0,42,54,262
100,0,42,54,263
100,0,42,54,264
100,0,41.9,54,265
100,0,41.9,54,266
100,0,41.6,54,267
100,0,41.6,54,268
100,0,41.6,54,269
100,0,41.6,54,270
100,0,41.6,54,271
100,0,41.6,54,272
100,0,41.6,54,273
100,0,41.6,54,274
100,0,42.3,54,275
100,0,42.3,54,276
100,0,42.3,54,277
100,0,42.3,54,278
100,0,42.3,54,279
100,0,42.3,54,280
100,0,42.3,55,281
100,0,42.3,55,282
100,0,42.3,56,283
100,0,42.3,56,284
100,0,42.3,56,285
100,0,42.3,56,286
100,0,42.3,56,287
100,0,42.3,56,288
100,0,42.1,56,289
100,0,42.1,56,290
100,0,42,56,291
100,0,42,56,292
100,0,42.6,55,293
100,0,42.6,55,294
100,0,42.6,55,295
100,0,42.6,55,296
100,0,42.6,55,297
100,0,42.6,55,298
100,0,42.6,55,299
100,0,42.6,55,300
100,0,42.6,55,301
100,0,42.6,55,302
100,0,42.6,55,303
100,0,42.6,55,304
100,0,42.6,54,305
100,0,42.6,54,306
100,0,42.6,54,307
100,0,42.6,54,308
100,0,42.6,54,309
100,0,42.6,54,310
100,0,42.7,54,311
100,0,42.7,54,312
100,0,42.9,54,313
100,0,42.9,54,314
100,0,43.3,54,315
100,0,43.3,54,316
100,0,43.3,54,317
100,0,43.3,54,318
100,0,43.3,54,319
100,0,43.3,54,320
100,0,43.3,54,321
100,0,43.3,54,322
100,0,43.1,53,323
100,0,43.1,53,324
100,0,42.9,53,325
100,0,42.9,53,326
100,0,42.9,53,327
100,0,42.9,53,328
100,0,42.9,53,329
100,0,42.9,53,330
100,0,42.9,53,331
100,0,42.9,53,332
100,0,42.9,53,333
100,0,42.9,53,334
100,0,43.2,54,335
100,0,43.2,54,336
100,0,43.6,53,337
100,0,43.6,53,338
100,0,43.6,53,339
100,0,43.6,53,340
100,0,43.6,53,341
100,0,43.6,53,342
100,0,43.6,53,343
100,0,43.6,53,344
100,0,43.6,53,345
100,0,43.6,53,346
100,0,43.6,53,347
100,0,43.6,53,348
100,0,43.6,53,349
100,0,43.6,53,350
100,0,43.6,53,351
100,0,43.6,53,352
100,0,43.5,53,353
100,0,43.5,53,354
100,0,43.2,53,355
100,0,43.2,53,356
100,0,43.2,53,357
100,0,43.2,53,358
100,0,43.4,52,359
100,0,43.4,52,360
100,0,43.9,52,361
100,0,43.9,52,362
100,0,43.9,52,363
100,0,43.9,52,364
100,0,43.9,52,365
100,0,43.9,52,366
100,0,43.9,52,367
100,0,43.9,52,368
100,0,43.9,53,369
100,0,43.9,53,370
100,0,43.9,52,371
100,0,43.9,52,372
100,0,43.9,52,373
100,0,43.9,52,374
100,0,43.9,52,375
100,0,43.9,52,376
100,0,43.9,52,377
100,0,43.9,52,378
100,0,43.9,52,379
100,0,43.9,52,380
100,0,43.9,52,381
100,0,43.9,52,382
100,0,43.9,51,383
100,0,43.9,51,384
100,0,43.9,50,385
100,0,43.9,50,386
100,0,43.9,50,387
100,0,43.9,50,388
100,0,43.9,50,389
100,0,43.9,50,390
100,0,43.9,49,391
100,0,43.9,49,392
100,0,43.9,48,393
100,0,43.9,48,394
100,0,43.9,47,395
100,0,43.9,47,396
100,0,43.9,46,397
100,0,43.9,46,398
100,0,43.9,47,399
100,0,43.9,47,400
100,0,43.9,48,401
100,0,43.9,48,402
100,0,43.9,49,403
100,0,43.9,49,404
100,0,43.9,50,405
100,0,43.9,50,406
100,0,43.9,50,407
100,0,43.9,50,408
100,0,43.9,51,409
100,0,43.9,51,410
100,0,43.9,52,411
100,0,43.9,52,412
100,0,43.9,53,413
100,0,43.9,53,414
100,0,43.9,53,415
100,0,43.9,53,416
100,0,43.9,54,417
100,0,43.9,54,418
100,0,43.9,56,419
100,0,43.9,56,420
100,0,43.9,57,421
100,0,43.9,57,422
100,0,43.4,57,423
100,0,43.4,57,424
100,0,43.2,59,425
100,0,43.2,59,426
100,0,43.2,61,427
100,0,43.2,61,428
100,0,43.2,60,429
100,0,43.2,60,430
100,0,43.2,62,431
100,0,43.2,62,432
100,0,43.2,63,433
100,0,43.2,63,434
100,0,43.2,64,435
100,0,43.2,64,436
100,0,43.4,64,437
100,0,43.4,64,438
100,0,43.5,66,439
100,0,43.5,66,440
100,0,43.4,67,441
100,0,43.4,67,442
100,0,43.6,67,443
100,0,43.6,67,444
100,0,43.6,68,445
100,0,43.6,68,446
100,0,43.6,70,447
100,0,43.6,70,448
100,0,43.6,69,449
100,0,43.6,69,450
100,0,43.6,70,451
100,0,43.6,70,452
100,0,43.6,70,453
100,0,43.6,70,454
100,0,43.6,71,455
100,0,43.6,71,456
100,0,43.6,72,457
100,0,43.6,72,458
100,0,43.6,72,459
100,0,43.6,72,460
100,0,43.6,73,461
100,0,43.6,73,462
100,0,43.6,73,463
100,0,43.6,73,464
100,0,43.6,73,465
100,0,43.6,73,466
100,0,43.6,74,467
100,0,43.6,74,468
100,0,43.6,74,469
100,0,43.6,74,470
100,0,43.6,75,471
100,0,43.6,75,472
100,0,43.6,75,473
100,0,43.6,75,474
100,0,43.6,75,475
100,0,43.6,75,476
100,0,43.6,76,477
100,0,43.6,76,478
100,0,43.6,76,479
100,0,43.6,76,480
100,0,43.3,77,481
100,0,43.3,77,482
100,0,43.2,77,483
100,0,43.2,77,484
100,0,43,77,485
100,0,43,77,486
100,0,43,77,487
100,0,43,77,488
100,0,43,77,489
100,0,43,77,490
100,0,42.9,77,491
100,0,42.9,77,492
100,0,42.9,77,493
100,0,42.9,77,494
100,0,42.9,77,495
100,0,42.9,77,496
100,0,42.9,77,497
100,0,42.9,77,498
100,0,42.9,77,499
100,0,42.9,77,500
100,0,42.9,77,501
100,0,42.9,77,502
100,0,42.9,77,503
100,0,42.9,77,504
100,0,42.9,77,505
100,0,42.9,77,506
100,0,42.9,77,507
100,0,42.9,77,508
100,0,42.9,77,509
100,0,42.9,77,510
100,0,42.9,77,511
100,0,42.9,77,512
100,0,42.9,77,513
100,0,42.9,77,514
100,0,42.9,77,515
100,0,42.9,77,516
100,0,42.9,77,517
100,0,42.9,77,518
100,0,42.9,77,519
100,0,42.9,77,520
100,0,42.9,77,521
100,0,42.9,77,522
100,0,42.9,77,523
100,0,42.9,77,524
100,0,42.9,77,525
100,0,42.9,77,526
100,0,42.9,77,527
100,0,42.9,77,528
100,0,42.9,78,529
100,0,42.9,78,530
100,0,42.9,78,531
100,0,42.9,78,532
100,0,42.9,78,533
100,0,42.9,78,534
100,0,42.9,78,535
100,0,42.9,78,536
100,0,42.9,78,537
100,0,42.9,78,538
100,0,42.9,78,539
100,0,42.9,78,540
100,0,42.9,78,541
100,0,42.9,78,542
100,0,42.9,78,543
100,0,42.9,78,544
100,0,42.9,78,545
100,0,42.9,78,546
100,0,42.9,78,547
100,0,42.9,78,548
100,0,42.9,78,549
100,0,42.9,78,550
100,0,42.9,78,551
100,0,42.9,78,552
100,0,42.9,78,553
100,0,42.9,78,554
100,0,42.9,77,555
100,0,42.9,77,556
100,0,42.9,77,557
100,0,42.9,77,558
100,0,42.9,77,559
100,0,42.9,77,560
100,0,42.9,77,561
100,0,42.9,77,562
100,0,43,77,563
100,0,43,77,564
100,0,43.3,77,565
100,0,43.3,77,566
100,0,43.5,77,567
100,0,43.5,77,568
100,0,43.6,77,569
100,0,43.6,77,570
100,0,43.6,76,571
100,0,43.6,76,572
100,100,43.6,76,573
100,100,43.6,76,574
100,100,43.6,76,575
100,100,43.6,76,576
100,100,43.6,75,577
100,100,43.6,75,578
100,100,43.6,74,579
100,100,43.6,74,580
100,100,43.6,73,581
100,100,43.6,73,582
100,100,43,73,583
100,100,43,73,584
100,100,42.9,72,585
100,100,42.9,72,586
100,100,42.9,70,587
100,100,42.9,70,588
100,100,42.9,70,589
100,100,42.9,70,590
100,100,42.9,68,591
100,100,42.9,68,592
100,100,42.9,67,593
100,100,42.9,67,594
100,100,43.3,65,595
100,100,43.3,65,596
100,100,42.6,64,597
100,100,42.6,64,598
100,100,42.6,61,599
100,100,42.6,61,600
100,100,42.9,61,601
100,100,42.9,61,602
100,100,42.3,59,603
100,100,42.3,59,604
100,100,42.3,57,605
100,100,42.3,57,606
100,100,42.3,58,607
100,100,42.3,58,608
100,100,42,57,609
100,100,42,57,610
100,100,42,57,611
100,100,42,57,612
100,100,42,56,613
100,100,42,56,614
100,100,41.3,55,615
100,100,41.3,55,616
100,100,41.3,54,617
100,100,41.3,54,618
100,100,41.7,54,619
100,100,41.7,54,620
100,100,41,54,621
100,100,41,54,622
100,100,41,54,623
100,100,41,54,624
100,100,41,54,625
100,100,41,54,626
100,100,40.7,54,627
100,100,40.7,54,628
100,100,40.7,54,629
100,100,40.7,54,630
100,100,40.7,54,631
100,100,40.7,54,632
100,100,40.1,54,633
100,100,40.1,54,634
100,100,40.2,54,635
100,100,40.2,54,636
100,100,40.2,54,637
100,100,40.2,54,638
100,100,39.8,54,639
100,100,39.8,54,640
100,100,39.8,55,641
100,100,39.8,55,642
100,100,39.2,55,643
100,100,39.2,55,644
100,100,39.6,55,645
100,100,39.6,55,646
100,100,39.6,55,647
100,100,39.6,55,648
100,100,38.9,55,649
100,100,38.9,55,650
100,100,38.9,55,651
100,100,38.9,55,652
100,100,38.9,55,653
100,100,38.9,55,654
100,100,38.4,55,655
100,100,38.4,55,656
100,100,38.7,55,657
100,100,38.7,55,658
100,100,38.7,55,659
100,100,38.7,55,660
100,100,38.1,55,661
100,100,38.1,55,662
100,100,38.1,55,663
100,100,38.1,55,664
100,100,38.1,55,665
100,100,38.1,55,666
100,100,37.9,55,667
100,100,37.9,55,668
100,100,37.8,55,669
100,100,37.8,55,670
100,100,37.8,55,671
100,100,37.8,55,672
100,100,37.8,55,673
100,100,37.8,55,674
100,100,37.2,55,675
100,100,37.2,55,676
100,100,37.2,55,677
100,100,37.2,55,678
100,100,37.2,55,679
100,100,37.2,55,680
100,100,37.2,55,681
100,100,37.2,55,682
100,100,36.9,55,683
100,100,36.9,55,684
100,100,37,55,685
100,100,37,55,686
100,100,37,55,687
100,100,37,55,688
100,100,37,55,689
100,100,37,55,690
100,100,36.5,55,691
100,100,36.5,55,692
100,100,36.4,55,693
100,100,36.4,55,694
100,100,36.4,56,695
100,100,36.4,56,696
100,100,36.4,56,697
100,100,36.4,56,698
100,100,36.4,56,699
100,100,36.4,56,700
100,100,36.2,56,701
100,100,36.2,56,702
100,100,36.2,56,703
100,100,36.2,56,704
100,100,36.2,56,705
100,100,36.2,56,706
100,100,36.2,56,707
100,100,36.2,56,708
100,100,36.2,56,709
100,100,36.2,56,710
100,100,35.6,56,711
100,100,35.6,56,712
100,100,35.6,56,713
100,100,35.6,56,714
100,100,35.6,56,715
100,100,35.6,56,716
100,100,35.6,56,717
100,100,35.6,56,718
100,100,35.6,56,719
100,100,35.6,56,720
100,100,35.1,56,721
100,100,35.1,56,722
100,100,35.3,56,723
100,100,35.3,56,724
100,100,35.4,57,725
100,100,35.4,57,726
100,100,35.4,57,727
100,100,35.4,57,728
100,100,35.4,57,729
100,100,35.4,57,730
100,100,35.4,57,731
100,100,35.4,57,732
100,100,34.8,57,733
100,100,34.8,57,734
100,100,34.8,58,735
100,100,34.8,58,736
100,100,34.8,58,737
100,100,34.8,58,738
100,100,34.8,58,739
100,100,34.8,58,740
100,100,34.8,58,741
100,100,34.8,58,742
100,100,34.8,58,743
100,100,34.8,58,744
100,100,34.4,58,745
100,100,34.4,58,746
100,100,34.3,58,747
100,100,34.3,58,748
100,100,34.6,58,749
100,100,34.6,58,750
100,100,34.7,58,751
100,100,34.7,58,752
100,100,34.7,59,753
100,100,34.7,59,754
100,100,34.7,59,755
100,100,34.7,59,756
100,100,34.6,59,757
100,100,34.6,59,758
100,100,34.2,59,759
100,100,34.2,59,760
100,100,34.2,59,761
100,100,34.2,59,762
100,100,34.2,59,763
100,100,34.2,59,764
100,100,34.2,59,765
100,100,34.2,59,766
100,100,34.2,59,767
100,100,34.2,59,768
100,100,34.2,59,769
100,100,34.2,59,770
100,100,34.2,59,771
100,100,34.2,59,772
100,100,33.9,59,773
100,100,33.9,59,774
100,100,33.7,59,775
100,100,33.7,59,776
100,100,33.7,59,777
100,100,33.7,59,778
100,100,33.7,59,779
100,100,33.7,59,780
100,100,33.7,59,781
100,100,33.7,59,782
100,100,33.7,59,783
100,100,33.7,59,784
100,100,33.7,59,785
100,100,33.7,59,786
100,100,33.7,59,787
100,100,33.7,59,788
100,100,33.7,59,789
100,100,33.7,59,790
100,100,33.8,59,791
100,100,33.8,59,792
100,100,34,59,793
100,100,34,59,794
100,100,34,59,795
100,100,34,59,796
100,100,34,59,797
100,100,34,59,798
100,100,34,58,799
100,100,34,58,800
100,100,33.6,58,801
100,100,33.6,58,802
100,100,33.6,58,803
100,100,33.6,58,804
100,100,33.6,58,805
100,100,33.6,58,806
100,100,33.6,58,807
100,100,33.6,58,808
100,100,33.8,57,809
100,100,33.8,57,810
100,100,33.5,57,811
100,100,33.5,57,812
100,100,33.5,57,813
100,100,33.5,57,814
100,100,33.5,57,815
100,100,33.5,57,816
100,100,33,57,817
100,100,33,57,818
100,100,33,56,819
100,100,33,56,820
100,100,33,56,821
100,100,33,56,822
100,100,33,56,823
100,100,33,56,824
100,100,32.8,56,825
100,100,32.8,56,826
100,100,32.9,56,827
100,100,32.9,56,828
100,100,32.9,56,829
100,100,32.9,56,830
100,100,32.9,56,831
100,100,32.9,56,832
100,100,32.5,56,833
100,100,32.5,56,834
100,100,32.4,56,835
100,100,32.4,56,836
100,100,32.4,56,837
100,100,32.4,56,838
100,100,32.4,56,839
100,100,32.4,56,840
100,100,32.4,56,841
100,100,32.4,56,842
100,100,32.3,56,843
100,100,32.3,56,844
100,100,32.3,56,845
100,100,32.3,56,846
100,100,32.3,56,847
100,100,32.3,56,848
100,100,32.3,56,849
100,100,32.3,56,850
100,100,32.2,56,851
100,100,32.2,56,852
100,100,31.9,56,853
100,100,31.9,56,854
100,100,31.8,56,855
100,100,31.8,56,856
100,100,31.8,56,857
100,100,31.8,56,858
100,100,31.8,56,859
100,100,31.8,56,860
100,100,31.8,56,861
100,100,31.8,56,862
100,100,31.8,56,863
100,100,31.8,56,864
100,100,31.8,56,865
100,100,31.8,56,866
100,100,31.8,56,867
100,100,31.8,56,868
100,100,31.8,56,869
100,100,31.8,56,870
100,100,31.8,56,871
100,100,31.8,56,872
100,100,31.8,57,873
100,100,31.8,57,874
100,100,31.8,57,875
100,100,31.8,57,876
100,100,31.8,57,877
100,100,31.8,57,878
100,100,31.8,57,879
100,100,31.8,57,880
100,100,31.5,57,881
100,100,31.5,57,882
100,100,31.5,57,883
100,100,31.5,57,884
100,100,31.4,57,885
100,100,31.4,57,886
100,100,31.4,56,887
100,100,31.4,56,888
100,100,31.4,56,889
100,100,31.4,56,890
100,100,31.4,56,891
100,100,31.4,56,892
100,100,31.4,56,893
100,100,31.4,56,894
100,100,31.4,56,895
100,100,31.4,56,896
100,100,31.3,56,897
100,100,31.3,56,898
100,100,31.3,56,899
100,100,31.3,56,900
100,100,31.3,56,901
100,100,31.3,56,902
100,100,31.3,56,903
100,100,31.3,56,904
100,100,30.8,56,905
100,100,30.8,56,906
100,100,30.8,56,907
100,100,30.8,56,908
100,100,30.8,56,909
100,100,30.8,56,910
100,100,30.8,56,911
100,100,30.8,56,912
100,100,30.7,56,913
100,100,30.7,56,914
100,100,30.8,56,915
100,100,30.8,56,916
100,100,30.8,56,917
100,100,30.8,56,918
100,100,30.8,56,919
100,100,30.8,56,920
100,100,30.8,56,921
100,100,30.8,56,922
100,100,30.4,56,923
100,100,30.4,56,924
100,100,30.3,56,925
100,100,30.3,56,926
100,100,30.3,57,927
100,100,30.3,57,928
100,100,30.3,57,929
100,100,30.3,57,930
100,100,30.3,56,931
100,100,30.3,56,932
100,100,30,56,933
100,100,30,56,934
100,100,29.9,56,935
100,100,29.9,56,936
100,100,29.9,57,937
100,100,29.9,57,938
100,100,29.9,57,939
100,100,29.9,57,940
100,100,29.9,57,941
100,100,29.9,57,942
100,100,30,57,943
100,100,30,57,944
100,100,30,56,945
100,100,30,56,946
100,100,29.8,56,947
100,100,29.8,56,948
100,100,29.8,57,949
100,100,29.8,57,950
100,100,29.8,57,951
100,100,29.8,57,952
100,100,29.8,57,953
100,100,29.8,57,954
100,100,29.8,57,955
100,100,29.8,57,956
100,100,29.8,57,957
100,100,29.8,57,958
100,100,29.6,57,959
100,100,29.6,57,960
100,100,29.5,57,961
100,100,29.5,57,962
100,100,29.5,57,963
100,100,29.5,57,964
100,100,29.5,57,965
100,100,29.5,57,966
100,100,29.5,57,967
100,100,29.5,57,968
100,100,29.5,57,969
100,100,29.5,57,970
100,100,29.5,57,971
100,100,29.5,57,972
100,100,29.4,57,973
100,100,29.4,57,974
100,100,29.2,57,975
100,100,29.2,57,976
100,100,29.2,57,977
100,100,29.2,57,978
100,100,29.2,57,979
100,100,29.2,57,980
100,100,29.1,57,981
100,100,29.1,57,982
100,100,29.1,57,983
100,100,29.1,57,984
100,100,29.2,57,985
100,100,29.2,57,986
100,100,29.1,57,987
100,100,29.1,57,988
100,100,29.2,57,989
100,100,29.2,57,990
100,100,29.3,57,991
100,100,29.3,57,992
100,100,29.2,57,993
100,100,29.2,57,994
100,100,29.4,57,995
100,100,29.4,57,996
100,100,29.4,57,997
100,100,29.4,57,998
100,100,29.3,57,999
100,100,29.3,57,1000
100,100,29.3,57,1001
100,100,29.3,57,1002
100,100,29.1,57,1003
100,100,29.1,57,1004
100,100,29.2,57,1005
100,100,29.2,57,1006
100,100,29.2,57,1007
100,100,29.2,57,1008
100,100,29.1,57,1009
100,100,29.1,57,1010
100,100,29.1,57,1011
100,100,29.1,57,1012
100,100,29.1,57,1013
100,100,29.1,57,1014
100,100,29.1,57,1015
100,100,29.1,57,1016
100,100,29.1,57,1017
100,100,29.1,57,1018
100,100,29.1,57,1019
100,100,29.1,57,1020
100,100,29.1,57,1021
100,100,29.1,57,1022
100,100,29.1,57,1023
100,100,29.1,57,1024
100,100,29.1,57,1025
100,100,29.1,57,1026
100,100,29.1,57,1027
100,100,29.1,57,1028
100,100,29.1,57,1029
100,100,29.1,57,1030
100,100,29.1,57,1031
100,100,29.1,57,1032
100,100,29.1,57,1033
100,100,29.1,57,1034
100,100,29.1,57,1035
100,100,29.1,57,1036
100,100,29.1,57,1037
100,100,29.1,57,1038
100,100,29.1,57,1039
100,100,29.1,57,1040
100,100,29.1,57,1041
100,100,29.1,57,1042
100,100,29.1,57,1043
100,100,29.1,57,1044
100,100,29.1,57,1045
100,100,29.1,57,1046
100,100,29.1,57,1047
100,100,29.1,57,1048
100,100,29.1,57,1049
100,100,29.1,57,1050
100,100,29.1,57,1051
100,100,29.1,57,1052
100,100,29.1,57,1053
100,100,29.1,57,1054
100,100,29.1,57,1055
100,100,29.1,57,1056
100,100,29.1,57,1057
100,100,29.1,57,1058
100,100,29.1,57,1059
100,100,29.1,57,1060
100,100,29.1,57,1061
100,100,29.1,57,1062
100,100,29.1,57,1063
100,100,29.1,57,1064
100,100,29.1,57,1065
100,100,29.1,57,1066
100,100,29.1,57,1067
100,100,29.1,57,1068
100,100,29.2,57,1069
100,100,29.2,57,1070
100,100,29.2,57,1071
100,100,29.2,57,1072
100,100,29.2,57,1073
100,100,29.2,57,1074
100,100,29.3,57,1075
100,100,29.3,57,1076
100,100,29.4,57,1077
100,100,29.4,57,1078
100,100,29.3,57,1079
100,100,29.3,57,1080
100,100,29.5,57,1081
100,100,29.5,57,1082
100,100,29.5,57,1083
100,100,29.5,57,1084
100,100,29.5,57,1085
100,100,29.5,57,1086
100,100,29.5,57,1087
100,100,29.5,57,1088
100,100,29.5,57,1089
100,100,29.5,57,1090
100,100,29.5,57,1091
100,100,29.5,57,1092
100,100,29.5,57,1093
100,100,29.5,57,1094
100,100,29.5,57,1095
100,100,29.5,57,1096
100,100,29.5,57,1097
100,100,29.5,57,1098
100,100,29.5,57,1099
100,100,29.5,57,1100
100,100,29.5,57,1101
100,100,29.5,57,1102
100,100,29.5,57,1103
100,100,29.5,57,1104
100,100,29.5,57,1105
100,100,29.5,57,1106
100,100,29.5,57,1107
100,100,29.5,57,1108
100,100,29.5,57,1109
100,100,29.5,57,1110
100,100,29.5,57,1111
100,100,29.5,57,1112
100,100,29.5,57,1113
100,100,29.5,57,1114
100,100,29.5,57,1115
100,100,29.5,57,1116
100,100,29.5,57,1117
100,100,29.5,57,1118
100,100,29.5,57,1119
100,100,29.5,57,1120
100,100,29.5,56,1121
100,100,29.5,56,1122
100,100,29.5,56,1123
100,100,29.5,56,1124
100,100,29.5,56,1125
100,100,29.5,56,1126
100,100,29.5,56,1127
100,100,29.5,56,1128
100,100,29.5,57,1129
100,100,29.5,57,1130
100,100,29.5,57,1131
100,100,29.5,57,1132
100,100,29.5,57,1133
100,100,29.5,57,1134
100,100,29.5,57,1135
100,100,29.5,57,1136
100,100,29.5,57,1137
100,100,29.5,57,1138
100,100,29.5,57,1139
100,100,29.5,57,1140
100,100,29.5,57,1141
100,100,29.5,57,1142
100,100,29.5,57,1143
100,100,29.5,57,1144
100,100,29.5,56,1145
100,100,29.5,56,1146
100,100,29.5,56,1147
100,100,29.5,56,1148
100,100,29.5,56,1149
100,100,29.5,56,1150
100,100,29.5,56,1151
100,100,29.5,56,1152
100,100,29.6,56,1153
100,100,29.6,56,1154
100,100,29.5,56,1155
100,100,29.5,56,1156
100,100,29.5,56,1157
100,100,29.5,56,1158
100,100,29.6,56,1159
100,100,29.6,56,1160
100,100,29.5,56,1161
100,100,29.5,56,1162
100,100,29.6,56,1163
100,100,29.6,56,1164
100,100,29.5,56,1165
100,100,29.5,56,1166
100,100,29.6,56,1167
100,100,29.6,56,1168
100,100,29.5,56,1169
100,100,29.5,56,1170
100,100,29.6,56,1171
100,100,29.6,56,1172
100,100,29.7,56,1173
100,100,29.7,56,1174
100,100,29.8,56,1175
100,100,29.8,56,1176
100,100,29.7,56,1177
100,100,29.7,56,1178
100,100,29.8,56,1179
100,100,29.8,56,1180
100,100,29.8,56,1181
100,100,29.8,56,1182
100,100,29.8,56,1183
100,100,29.8,56,1184
100,100,29.8,56,1185
100,100,29.8,56,1186
100,100,29.7,56,1187
100,100,29.7,56,1188
100,100,29.8,56,1189
100,100,29.8,56,1190
100,100,29.7,56,1191
100,100,29.7,56,1192
100,100,29.7,56,1193
100,100,29.7,56,1194
100,100,29.8,56,1195
100,100,29.8,56,1196
100,100,29.7,56,1197
100,100,29.7,56,1198
100,100,29.8,56,1199
100,100,29.8,56,1200
100,100,29.7,56,1201
100,100,29.7,56,1202
100,100,29.8,56,1203
100,100,29.8,56,1204
100,100,29.8,56,1205
100,100,29.8,56,1206
100,100,29.8,56,1207
100,100,29.8,56,1208
100,100,29.7,56,1209
100,100,29.7,56,1210
100,100,29.7,56,1211
100,100,29.7,56,1212
100,100,29.7,56,1213
100,100,29.7,56,1214
100,100,29.7,56,1215
100,100,29.7,56,1216
100,100,29.8,56,1217
100,100,29.8,56,1218
100,100,29.7,56,1219
100,100,29.7,56,1220
100,100,29.7,56,1221
100,100,29.7,56,1222
100,100,29.7,56,1223
100,100,29.7,56,1224
100,100,29.6,56,1225
100,100,29.6,56,1226
100,100,29.6,56,1227
100,100,29.6,56,1228
100,100,29.5,56,1229
100,100,29.5,56,1230
100,100,29.6,56,1231
100,100,29.6,56,1232
100,100,29.6,56,1233
100,100,29.6,56,1234
100,100,29.5,56,1235
100,100,29.5,56,1236
100,100,29.5,56,1237
100,100,29.5,56,1238
100,100,29.6,56,1239
100,100,29.6,56,1240
100,100,29.5,56,1241
100,100,29.5,56,1242
100,100,29.5,56,1243
100,100,29.5,56,1244
100,100,29.5,56,1245
100,100,29.5,56,1246
100,100,29.5,56,1247
100,100,29.5,56,1248
100,100,29.5,56,1249
100,100,29.5,56,1250
100,100,29.5,56,1251
100,100,29.5,56,1252
100,100,29.5,56,1253
100,100,29.5,56,1254
100,100,29.5,56,1255
100,100,29.5,56,1256
100,100,29.5,56,1257
100,100,29.5,56,1258
100,100,29.5,56,1259
100,100,29.5,56,1260
100,100,29.5,56,1261
100,100,29.5,56,1262
100,100,29.5,55,1263
100,100,29.5,55,1264
100,100,29.5,55,1265
100,100,29.5,55,1266
100,100,29.5,55,1267
100,100,29.5,55,1268
100,100,29.5,55,1269
100,100,29.5,55,1270
100,100,29.5,55,1271
100,100,29.5,55,1272
100,100,29.5,55,1273
100,100,29.5,55,1274
100,100,29.5,55,1275
100,100,29.5,55,1276
100,100,29.5,55,1277
100,100,29.5,55,1278
100,100,29.6,55,1279
100,100,29.6,55,1280
100,100,29.7,55,1281
100,100,29.7,55,1282
100,100,29.6,55,1283
100,100,29.6,55,1284
100,100,29.7,55,1285
100,100,29.7,55,1286
100,100,29.6,55,1287
100,100,29.6,55,1288
100,100,29.6,55,1289
100,100,29.6,55,1290
100,100,29.6,55,1291
100,100,29.6,55,1292
100,100,29.6,55,1293
100,100,29.6,55,1294
100,100,29.7,55,1295
100,100,29.7,55,1296
100,100,29.7,55,1297
100,100,29.7,55,1298
100,100,29.7,55,1299
100,100,29.7,55,1300
100,100,29.7,55,1301
100,100,29.7,55,1302
100,100,29.6,55,1303
100,100,29.6,55,1304
100,100,29.7,55,1305
100,100,29.7,55,1306
100,100,29.5,55,1307
100,100,29.5,55,1308
100,100,29.8,55,1309
100,100,29.8,55,1310
100,100,29.8,55,1311
100,100,29.8,55,1312
100,100,29.9,55,1313
100,100,29.9,55,1314
100,100,29.9,55,1315
100,100,29.9,55,1316
100,100,29.9,55,1317
100,100,29.9,55,1318
100,100,29.9,55,1319
100,100,29.9,55,1320
100,100,29.9,55,1321
100,100,29.9,55,1322
100,100,29.9,55,1323
100,100,29.9,55,1324
100,100,29.9,55,1325
100,100,29.9,55,1326
100,100,29.9,55,1327
100,100,29.9,55,1328
100,100,29.9,55,1329
100,100,29.9,55,1330
100,100,29.9,55,1331
100,100,29.9,55,1332
100,100,29.9,55,1333
